"hosps_0_39","hosps_40_49","hosps_50_59","hosps_60_69","hosps_70_plus","deaths_0_39","deaths_40_49","deaths_50_59","deaths_60_69","deaths_70_plus","cases_0_9","cases_10_19","cases_20_29","cases_30_39","cases_40_49","cases_50_59","cases_60_69","cases_70_plus","sero_pos_1_20_29","sero_pos_1_30_39","sero_pos_1_40_49","sero_pos_1_50_59","sero_pos_1_60_69","sero_pos_1_70_plus","sero_tot_1_20_29","sero_tot_1_30_39","sero_tot_1_40_49","sero_tot_1_50_59","sero_tot_1_60_69","sero_tot_1_70_plus","day","hosps","deaths","cases","sero_pos_1","sero_tot_1","strain_tot","strain_non_variant"
0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516,0,0,8,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517,0,0,6,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,0,0,6,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519,0,0,20,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,0,0,9,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,0,0,12,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,4,6,1,5,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,0,0,22,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523,0,0,11,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,5,3,1,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524,0,0,13,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,0,0,23,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,7,8,11,7,11,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526,0,0,50,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527,0,0,17,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,2,4,3,6,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528,0,0,19,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,2,5,4,5,5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,1,0,22,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,4,8,5,8,6,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,0,0,38,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,5,9,4,4,5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531,0,0,30,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,2,4,1,3,2,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532,0,0,17,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,7,15,11,9,10,8,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533,0,0,66,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,3,5,4,8,4,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,0,0,30,NA,NA,NA,NA
0,0,1,0,0,0,0,0,0,0,9,12,10,15,11,6,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,1,0,70,NA,NA,NA,NA
0,0,0,1,0,0,0,0,0,0,3,7,6,17,11,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,1,0,53,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,4,21,5,14,19,12,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537,0,0,83,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,10,18,7,13,22,14,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,0,0,90,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,7,8,0,6,10,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539,0,0,40,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,8,25,14,23,13,14,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,0,0,106,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,2,9,5,10,2,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541,0,0,36,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,5,10,8,18,16,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542,0,0,68,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,3,9,10,20,13,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,543,0,0,65,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,6,8,10,21,16,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544,0,0,68,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,2,8,8,10,9,6,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545,0,0,50,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,2,9,6,10,8,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546,0,0,46,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,13,12,14,24,20,15,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547,0,0,103,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,1,11,7,9,9,7,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548,1,0,48,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,15,8,15,13,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,0,0,64,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,3,5,8,14,10,7,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,0,0,53,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,9,8,17,13,7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,551,0,0,60,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,3,6,6,10,9,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,0,0,45,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,4,2,1,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,0,0,18,NA,NA,NA,NA
0,0,0,1,0,0,0,0,0,0,7,32,26,26,16,12,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,1,0,126,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,8,23,18,29,17,13,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,0,0,119,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,7,42,20,24,19,21,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,0,0,138,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,5,36,25,41,23,20,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557,0,0,159,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,2,31,39,36,23,21,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558,0,0,161,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,3,20,17,29,24,15,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559,0,0,121,NA,NA,NA,NA
0,0,0,0,1,0,0,0,0,0,0,12,15,16,8,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560,1,0,63,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,9,109,77,119,89,49,16,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,2,0,474,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,14,113,93,80,80,60,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,562,0,0,465,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,20,100,105,107,109,51,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563,1,0,515,NA,NA,NA,NA
1,0,0,0,2,0,0,0,0,0,28,122,93,127,97,64,21,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564,3,0,561,NA,NA,NA,NA
0,0,0,0,3,0,0,0,0,0,28,99,69,113,103,61,21,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,3,0,516,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,1,14,71,65,64,66,45,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566,1,1,347,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,8,36,21,50,38,23,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567,1,0,195,NA,NA,NA,NA
1,0,1,1,1,0,0,0,0,0,66,294,201,337,269,163,67,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568,4,0,1429,NA,NA,NA,NA
2,0,1,1,0,0,0,0,0,0,60,253,178,240,225,130,53,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569,4,0,1168,NA,NA,NA,NA
1,0,2,0,3,0,0,0,0,0,58,208,180,250,173,117,55,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570,6,0,1071,NA,NA,NA,NA
1,1,0,1,2,0,0,0,0,1,65,180,174,223,186,113,56,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571,5,1,1036,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,1,43,160,116,193,173,123,73,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,2,1,909,NA,NA,NA,NA
0,0,0,0,2,0,0,0,0,0,36,98,80,131,88,88,35,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,2,0,585,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,11,42,48,70,63,39,16,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,1,0,297,NA,NA,NA,NA
0,1,1,1,2,0,0,0,0,0,79,287,204,383,352,266,98,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,5,0,1728,NA,NA,NA,NA
0,1,2,1,1,0,0,0,0,0,52,194,171,252,198,142,81,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,5,0,1133,NA,NA,NA,NA
0,0,0,2,0,0,0,0,0,0,43,166,144,193,166,146,75,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577,2,0,979,NA,NA,NA,NA
0,1,0,1,0,0,0,0,0,0,33,148,113,169,168,124,66,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578,2,0,873,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,20,89,119,171,130,99,73,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,0,0,737,NA,NA,NA,NA
0,0,0,0,1,0,0,0,0,0,16,39,43,79,84,65,33,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,1,0,395,NA,NA,NA,NA
0,1,0,0,2,0,0,0,0,0,6,13,14,32,28,25,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581,3,0,134,NA,NA,NA,NA
1,0,1,2,0,0,0,0,0,1,22,76,144,251,217,144,80,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582,4,1,980,NA,NA,NA,NA
0,0,0,0,5,0,0,0,0,0,18,47,108,153,111,95,51,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583,5,0,620,NA,NA,NA,NA
1,0,0,1,1,0,0,0,0,0,12,46,75,103,115,80,42,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584,3,0,505,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,1,13,46,65,99,82,74,50,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585,0,1,454,NA,NA,NA,NA
0,0,1,0,2,0,0,1,0,0,23,39,48,71,69,58,38,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586,3,1,370,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,7,29,30,37,55,41,29,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587,0,0,235,NA,NA,NA,NA
0,0,0,0,1,0,1,0,0,0,4,11,13,31,22,15,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588,1,1,115,NA,NA,NA,NA
0,0,0,1,1,0,0,0,0,0,52,64,98,150,121,84,37,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589,2,0,636,NA,NA,NA,NA
0,0,0,0,2,1,0,0,0,0,35,53,65,87,53,69,40,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590,2,1,430,NA,NA,NA,NA
0,1,0,0,2,0,0,0,0,1,21,32,53,54,56,50,28,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591,3,1,316,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,28,26,40,58,51,35,18,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592,2,0,278,NA,NA,NA,NA
0,0,1,0,1,0,0,0,0,0,25,33,27,64,40,38,20,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593,2,0,264,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,5,10,10,12,19,9,18,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594,0,0,94,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,7,5,9,10,12,8,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595,0,0,64,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,34,60,53,93,63,45,18,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596,0,0,376,NA,NA,NA,NA
0,0,0,1,5,0,0,0,0,0,19,36,31,41,42,33,8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597,6,0,228,NA,NA,NA,NA
1,0,0,0,0,0,0,0,1,0,19,35,25,52,22,22,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598,1,1,190,NA,NA,NA,NA
0,0,0,1,0,0,0,0,0,0,22,23,26,27,16,25,21,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599,1,0,168,NA,NA,NA,NA
0,0,0,0,1,0,0,0,0,0,12,25,15,18,23,25,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600,1,0,135,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,6,12,9,17,12,12,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601,0,0,74,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,6,7,8,9,7,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602,0,0,46,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,20,37,34,53,43,30,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,0,0,241,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,11,19,12,21,21,16,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604,0,0,121,NA,NA,NA,NA
0,0,1,1,0,0,0,0,0,0,8,16,15,15,21,12,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605,2,0,99,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,8,14,7,21,19,14,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,1,0,98,NA,NA,NA,NA
0,0,0,0,1,0,0,0,0,0,11,11,7,13,16,14,13,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607,1,0,94,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,1,4,3,0,7,7,6,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608,1,1,31,NA,NA,NA,NA
0,0,1,0,1,0,0,0,0,0,0,1,1,3,2,17,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609,2,0,36,NA,NA,NA,NA
0,0,1,0,1,0,0,0,0,0,10,22,24,31,31,33,17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,2,0,180,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,10,12,10,11,13,10,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611,0,0,79,NA,NA,NA,NA
0,0,0,1,0,0,0,0,0,0,5,9,8,13,15,15,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,1,0,80,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,6,6,10,12,4,12,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613,0,0,64,NA,NA,NA,NA
0,0,1,0,0,0,0,0,0,0,0,8,3,11,15,12,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614,1,0,65,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,4,2,2,7,7,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615,0,0,35,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616,0,0,21,NA,NA,NA,NA
1,0,0,1,1,0,0,0,0,0,12,5,8,14,15,14,14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617,3,0,89,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,4,4,4,5,13,11,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618,0,0,49,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,2,7,13,8,12,8,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619,1,0,63,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,1,0,7,3,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620,0,0,26,NA,NA,NA,NA
0,0,0,0,0,0,0,0,1,0,2,1,2,5,9,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,0,1,31,NA,NA,NA,NA
0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,3,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622,1,0,16,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623,0,0,13,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,6,4,5,7,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,0,0,35,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,2,2,0,3,6,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625,2,0,19,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,0,0,21,NA,NA,NA,NA
0,0,0,0,1,0,0,0,0,0,0,2,3,4,5,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,1,0,24,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,628,0,0,16,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629,0,0,8,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630,0,0,3,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631,0,0,18,NA,NA,NA,NA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632,1,0,8,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,633,0,0,12,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,3,1,4,6,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,0,0,25,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635,0,0,9,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,0,0,14,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637,0,0,11,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,0,0,11,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639,0,0,12,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,0,0,14,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,0,0,2,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642,1,0,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643,0,0,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,644,0,0,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645,0,0,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646,0,0,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,647,1,0,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648,0,0,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,0,0,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,0,0,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,0,0,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652,0,0,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653,0,0,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,654,0,0,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,655,1,0,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656,NA,1,NA,NA,NA,NA,NA
